,id,medianinterval,mediandensity,medianlikes,likes/post
555,1054996,53.81666667,0.018581604,148,7964.866757
556,1056363,8.505162037,0.117575655,51,433.763265
557,1056941,7.026354167,0.14232132,14,98.36895835
558,1064224,21.86722222,0.045730545,36,787.220008
559,1064698,67.11666667,0.014899429,30,2013.49998
560,1066056,5991.633333,0.000166899,114,683047.8313
561,1071920,4.457361111,0.224347989,17.5,78.00381933
562,1073691,155.9063889,0.006414105,54,8418.945434
563,1073878,312.4166667,0.003200854,54,16870.49769
564,1078246,39.47972222,0.025329459,44,1737.107768
565,1082006,72.48611111,0.013795746,30,2174.583382
566,1082875,58.41666667,0.017118402,21,1226.75002
567,1083118,22009.36667,4.54E-05,44,968412.1562
568,1083229,99.54166667,0.010046044,26,2588.083429
569,1084608,5.888368056,0.169826341,23,135.4324651
570,1085482,26785.3,3.73E-05,41.5,1111590.271
571,1085627,229.9666667,0.004348456,27,6209.100426
572,1091783,29670.51667,3.37E-05,33,979126.7969
573,1091942,49,0.020408163,15,735.0000096
574,1092971,546970.5,1.83E-06,49.5,27075071.79
575,1093677,44.98944444,0.022227436,5,224.9472229
576,1094549,47214,2.12E-05,19,897064.2392
577,1094774,6.025260417,0.16596793,37.5,225.9472658
578,1095058,28.39138889,0.035221947,52,1476.35223
579,1097258,580.2884722,0.001723281,15,8704.326224
580,1101568,1390275,7.19E-07,12,16683303.63
581,1102068,71.25,0.014035088,18.5,1318.124974
582,1103101,777.7166667,0.001285815,111.5,86715.42951
583,1103354,89.18944444,0.011212089,38,3389.198926
584,1103702,5776,0.00017313,16,92416.10351
585,1104192,32.23194444,0.031025122,29.5,950.8423529
586,1104446,121.9208333,0.008202044,28.5,3474.743613
587,1105796,3.025,0.330578512,26.5,80.1625001
588,1106497,18.9626794,0.052735164,17,322.3655472
589,1106768,33.86152778,0.02953204,24.5,829.6074365
590,1106856,13.05388889,0.076605524,22,287.185556
591,1106951,36.9150463,0.027089225,20,738.3009296
592,1107583,779.0333333,0.001283642,17,13243.56791
593,1113266,54.19388889,0.018452265,34,1842.592224
594,1113477,10.96365741,0.091210439,11,120.6002309
595,1113639,994.8,0.001005227,58,57698.41041
596,1115258,16.25222222,0.061530047,15,243.783334
597,1116167,6.22306713,0.160692465,32,199.1381488
598,1117096,18.41,0.054318305,28,515.4800026
599,1118845,1463.85,0.00068313,13.5,19761.97795
600,1118965,11.94726273,0.083701181,5,59.73631364
601,1120204,10.69375,0.093512566,5,53.46874986
602,1126764,14.84444444,0.067365269,54.5,809.0222278
603,1128180,5184.616667,0.000192878,27.5,142577.1731
604,1130948,1329.633333,0.000752087,31,41218.63561
605,1139764,4398.6,0.000227345,22,96769.22739
606,1140384,135.2583333,0.00739326,37,5004.558206
607,1140539,9.418483796,0.106174202,5,47.09241893
608,1140678,11.57844907,0.086367353,10,115.7844909
609,1140990,120.9784722,0.008265933,33,3992.2898
610,1140994,5.945833333,0.168185004,12,71.34999979
611,1141617,129.1213889,0.00774465,20,2582.42787
612,1142404,81.56013889,0.012260891,18,1468.08254
613,1142680,25893.95833,3.86E-05,21.5,556720.7851
614,1143356,14214.7,7.03E-05,32,454870.4543
615,1144602,20.39388889,0.049034297,63.5,1295.011938
616,1145500,7743.916667,0.000129134,28.5,220700.9773
617,1146022,73.06722222,0.013686027,17,1242.142807
618,1146131,617.525,0.001619368,34.5,21304.60772
619,1147068,660.225,0.001514635,28.5,18816.41452
620,1148316,34.17013889,0.029265319,47.5,1623.081573
621,1158089,3675.133333,0.000272099,24,88203.19075
622,1159410,7.339918981,0.136241286,19,139.4584605
623,1159620,24856.8,4.02E-05,16,397709.195
624,1160058,46.33611111,0.02158144,15.5,718.2097209
625,1161613,17030.575,5.87E-05,18.5,315065.7636
626,1161767,1848.291667,0.00054104,17.5,32345.11312
627,1161967,1614.816667,0.000619265,34,54903.79724
628,1162279,2.754693287,0.363016821,24.5,67.48998554
629,1162912,14147.63333,7.07E-05,17,240509.7675
630,1165628,1271.283333,0.000786607,52,66106.70894
631,1170433,23.22579861,0.04305557,72,1672.257504
632,1172544,20.40731481,0.049002037,51,1040.77306
633,1174474,4281.216667,0.000233578,34,145561.6539
634,1182829,9363.65,0.000106796,26,243454.811
635,1184331,261.7169444,0.003820922,32,8374.941964
636,1186220,582.2,0.001717623,47,27363.39697
637,1187259,1030.9,0.000970026,44,45359.60892
638,1188445,81.72472222,0.012236199,30.5,2492.604117
639,1194460,9728.65,0.000102789,142,1381470.78
640,1194483,211.5186111,0.004727716,53,11210.48726
641,1198016,38.89722222,0.025708777,18,700.1499916
642,1198225,659.6330556,0.001515994,15,9894.498263
643,1198263,142.9,0.006997901,31,4429.899766
644,1199170,3045.683333,0.000328334,31,94416.05195
645,1202450,47.88333333,0.020884093,209,10007.6168
646,1207081,16.64836227,0.060065968,40.5,674.2586751
647,1209529,342.365,0.002920859,27,9243.856003
648,1209630,62.54430556,0.015988666,73.5,4597.006404
649,1210250,21.31972222,0.046904926,5,106.5986118
650,1210290,350.3126968,0.002854593,5,1751.563183
651,1210469,6.166666667,0.162162162,5,30.83333336
652,1210701,12933.43333,7.73E-05,5,64667.15814
653,1211414,53.67805556,0.018629587,20,1073.561105
654,1211933,34.50847222,0.028978391,31,1069.762638
655,1212078,108.4456713,0.009221207,21.5,2331.581972
656,1213429,396.9833333,0.002518997,26.5,10520.06017
657,1214706,34769.475,2.88E-05,15.5,538926.1115
658,1217981,41.19597222,0.024274218,19.5,803.3214499
659,1220514,1440.15,0.000694372,81,116652.1692
660,1221931,565.6666667,0.001767826,32,18101.32898
661,1222121,347.4075,0.002878464,27,9380.002668
662,1222215,6781.475,0.000147461,16,108503.2653
663,1222411,306.7893056,0.003259566,8,2454.31447
664,1222450,145.1,0.006891799,61,8851.099691
665,1222752,1104.4,0.000905469,44,48593.60177
666,1223759,41.04944444,0.024360866,26,1067.285539
667,1224202,132486.5,7.55E-06,21.5,2848459.315
668,1228780,38.71805556,0.025827743,12,464.6166721
669,1232476,1469.083333,0.000680697,33.5,49214.26126
670,1234835,15041.59167,6.65E-05,24.5,368519.1397
671,1235336,48177.325,2.08E-05,39.5,1902999.995
672,1237477,26.57347222,0.037631514,26.5,704.1970196
673,1242485,25.33885417,0.039465084,25,633.471349
674,1245982,20.41527778,0.048982924,102,2082.358334
675,1248367,70.91666667,0.014101058,50,3545.833228
676,1250853,5.756666667,0.173711639,31,178.4566663
677,1254661,5910.183333,0.000169199,25.5,150710.1106
678,1256918,96,0.010416667,11,1055.999966
679,1259270,194.5333333,0.005140507,20,3890.666816
680,1260930,686.2,0.001457301,5,3431.000185
681,1260981,852.7983333,0.00117261,22,18761.56608
682,1268628,44.61,0.022416499,56,2498.159949
683,1270601,102.2116667,0.009783619,59,6030.488309
684,1277264,17.35402778,0.05762351,60.5,1049.918688
685,1278163,157.1501389,0.006363341,40,6286.006046
686,1279369,3205.666667,0.000311948,30,96169.87447
687,1292104,1995.425,0.000501146,14,27935.97076
688,1297220,3.839918981,0.260422161,25.5,97.9179341
689,1298670,6197.5,0.000161355,47,291283.1954
690,1298869,4160.316667,0.000240366,21,87366.76568
691,1299424,43.56944444,0.022951865,36,1568.499989
692,1301191,11.75,0.085106383,24,281.9999999
693,1301913,1447577.5,6.91E-07,13,18818515.68
694,1302745,40.9574537,0.02441558,26,1064.89381
695,1310919,5146.45,0.000194309,39,200711.2383
696,1312748,17497.51667,5.72E-05,18,314955.1189
697,1312899,256.05,0.003905487,27.5,7041.375378
698,1315235,35.91666667,0.027842227,30.5,1095.458348
699,1326849,107.6043056,0.009293308,36,3873.75518
700,1327909,2.662476852,0.37559012,27,71.88687498
701,1328939,8653.6,0.000115559,22.5,194705.7347
702,1331432,135.8333333,0.007361963,38,5161.6668
703,1343073,43.39597222,0.023043613,12.5,542.4496584
704,1344888,547.7916667,0.001825512,19.5,10681.93471
705,1347886,107.2023611,0.009328153,18.5,1983.243628
706,1349040,319.3931944,0.003130937,25.5,8144.526702
707,1350299,65.94333333,0.015164535,24,1582.640022
708,1352062,32.17613426,0.031078935,17,546.9942905
709,1358708,13.93665509,0.071753229,25,348.4163758
710,1360356,167.2573611,0.00597881,8,1338.058911
711,1362921,525655,1.90E-06,33,17346600.85
712,1363434,19879.4,5.03E-05,14,278311.7609
713,1363533,541.4320833,0.001846954,20,10828.64002
714,1363655,40.60347222,0.024628436,129,5237.847828
715,1365512,1205.45,0.000829566,65,78354.22377
716,1374883,121.3773611,0.008238769,34.5,4187.518791
717,1374926,8.322708333,0.120153195,32,266.3266674
718,1376323,10.34388889,0.096675439,19.5,201.7058335
719,1377157,861.5666667,0.001160676,42,36185.80896
720,1377639,24.89680556,0.040165795,56.5,1406.669531
721,1384285,208.1993056,0.00480309,34.5,7182.876024
722,1386445,316.0072222,0.003164485,56,17696.40242
723,1386492,34.10305556,0.029322886,20,682.0611041
724,1387748,18920.71667,5.29E-05,47,889274.0307
725,1397080,441.05,0.002267317,107,47192.34231
726,1398881,44,0.022727273,16.5,725.9999913
727,1399504,25.45723958,0.039281557,33.5,852.8175194
728,1400083,97.58194444,0.010247797,83.5,8148.092707
729,1401053,2172.766667,0.000460243,40,86910.61026
730,1407499,24456.4,4.09E-05,70,1711947.683
731,1407568,195.1583333,0.005124045,24.5,4781.378774
732,1410791,228.5081944,0.004376211,48.5,11082.64661
733,1411681,198.75,0.005031447,26,5167.499528
734,1415443,388.8,0.002572016,36.5,14191.20254
735,1417501,631.0948611,0.001584548,13.5,8519.779773
736,1425008,184.7166667,0.005413697,13.5,2493.67484
737,1425111,35.40833333,0.028241939,36,1274.700013
738,1425582,32.47738426,0.030790657,25.5,828.1732995
739,1425606,467.3050347,0.00213993,26,12149.93014
740,1428704,27.63951389,0.036180086,36,995.0225104
741,1429522,4.516666667,0.221402214,29,130.9833333
742,1430372,70.68444444,0.014147384,57,4029.01342
743,1430438,39.97083333,0.025018242,22.5,899.3437668
744,1431992,40.62416667,0.02461589,17,690.6108209
745,1432207,21.13833333,0.047307419,17.5,369.9208363
746,1432455,17152,5.83E-05,13.5,231552.1541
747,1432852,14594,6.85E-05,5,72970.01078
748,1435746,392.5284722,0.002547586,21.5,8439.361812
749,1441229,14.05694444,0.071139215,40,562.2777817
750,1441733,5.488611111,0.182195455,130,713.5194454
751,1447599,270.6708333,0.003694524,33,8932.138484
752,1448136,1497.625,0.000667724,5,7488.123836
753,1450142,33421.26667,2.99E-05,14,467897.2364
754,1461027,11.35,0.088105727,31,351.8499995
755,1462813,67.18972222,0.014883229,95.5,6416.618329
756,1463130,67.04166667,0.014916097,77,5162.208318
757,1465622,800.9,0.001248595,24,19221.60508
758,1465773,12715.625,7.86E-05,14,178018.753
759,1471624,2,0.5,5,10
760,1473422,24.62259838,0.040613098,9,221.6033852
761,1474523,6857,0.000145836,15,102855.2621
762,1477736,444.6466667,0.002248977,121,53802.23986
763,1496501,15456.78333,6.47E-05,22,340049.3071
764,1509265,176.3313889,0.00567114,33,5818.935875
765,1514231,3595.425,0.000278131,32,115053.6977
766,1516775,10.68263889,0.093609829,141,1506.252084
767,1517768,14.29958333,0.069932108,38,543.3841634
768,1521663,9.929837963,0.100706578,31.5,312.7898954
769,1523010,25.72083333,0.038878989,37,951.6708369
770,1523988,231.3916667,0.004321677,13,3008.091535
771,1525866,1195.833333,0.000836237,53,63379.16165
772,1528325,2892.733333,0.000345694,31,89674.68339
773,1529675,559.8023611,0.001786345,54.5,30509.22414
774,1531527,801.7666667,0.001247246,83,66546.6155
775,1535427,828.3166667,0.001207268,49,40587.50832
776,1538805,33.45888889,0.029887424,21,702.6366675
777,1544469,73.3775,0.013628156,30,2201.324963
778,1549689,293.0581944,0.003412292,49,14359.84963
779,1550537,43.25375,0.023119383,28,1211.104985
780,1561049,27752.95833,3.60E-05,18,499553.1774
781,1564461,9923.183333,0.000100774,50,496159.7237
782,1571881,266.05,0.003758692,31,8247.549946
783,1576115,129.4583333,0.007724493,72,9321.000097
784,1586913,5.094722222,0.196281555,25,127.3680555
785,1595307,85720,1.17E-05,46,3943116.262
786,1597158,13.68333333,0.073081608,24.5,335.2416657
787,1597807,7180.016667,0.000139275,17,122060.6713
788,1598020,15.39728588,0.064946511,21,323.3430045
789,1599030,255.1736111,0.003918901,36,9186.2489
790,1599043,4177.466667,0.00023938,107,446988.0525
791,1599229,4.422175926,0.226133021,29,128.2431017
792,1599476,140.2161111,0.007131848,27.5,3855.943088
793,1599909,114.2604167,0.008751937,41,4684.677232
794,1601211,2093.333333,0.000477707,25,52333.33403
795,1609410,4299.3,0.000232596,32.5,139727.2524
796,1610263,33.96608796,0.02944113,66,2241.76178
797,1611109,14.3974537,0.069456726,14,201.5643525
798,1611280,32.37152778,0.030891344,17,550.315972
799,1612332,18.03288194,0.055454253,14,252.4603478
800,1612460,3509.7,0.000284925,19,66684.21514
801,1613251,2516.191667,0.000397426,36.5,91840.99681
802,1614701,1227.05,0.000814963,65,79758.22215
803,1619578,0,#DIV/0!,32,#DIV/0!
804,1631781,181.7670833,0.005501546,16,2908.27342
805,1640941,81.0308044,0.012340986,20,1620.616051
806,1646248,29.66666667,0.033707865,25.5,756.5000038
807,1652502,0,#DIV/0!,19,#DIV/0!
808,1658702,18346.35,5.45E-05,97,1779594.473
809,1661491,50.56069444,0.019778209,37,1870.745728
810,1673599,26.62991898,0.037551748,12,319.5590256
811,1686972,36.62569444,0.027303237,26.5,970.5808875
812,1690699,1778.175,0.000562374,15.5,27561.72938
813,1705602,3.216666667,0.310880829,19,61.11666667
814,1707543,13.59831019,0.073538549,14.5,197.1754977
815,1717222,827.265,0.001208802,53,43845.06313
816,1717628,96.70166667,0.010341083,21,2030.735079
817,1729659,167683,5.96E-06,57.5,9641778.581
818,1731107,0,#DIV/0!,5,#DIV/0!
819,1732210,39.64055556,0.02522669,31,1228.857214
820,1734297,1082,0.000924214,5,5410.002445
821,1734381,96.57430556,0.010354721,26.5,2559.219123
822,1734535,2644.266667,0.000378177,14,37019.70241
823,1737374,184.2175,0.005428366,26,4789.654935
824,1747242,67.80916667,0.014747269,39,2644.557443
825,1749956,73.00833333,0.013697067,15.5,1131.629129
826,1753792,146.5976389,0.006821392,22,3225.148181
827,1755347,30.27555556,0.033029947,25,756.8888924
828,1757710,4.095775463,0.244154009,48,196.5972224
829,1759961,52.16666667,0.019169329,28,1460.666672
830,1760561,38705.43333,2.58E-05,29,1122456.089
831,1766812,2785.95,0.000358944,64.5,179693.7684
832,1767135,855.3666667,0.001169089,23,19673.43804
833,1772488,17.19222222,0.058165837,28,481.3822244
834,1773570,17.70539352,0.056479965,50,885.2696704
835,1774620,11.45972222,0.08726215,64,733.4222226
836,1785519,49326,2.03E-05,17,838541.3327
837,1795800,72.70347222,0.013754501,36.5,2653.676786
838,1798049,1251.65,0.000798945,22,27536.31351
839,1802710,43.12775463,0.023186925,50.5,2177.951583
840,1828531,119.7001389,0.008354209,16,1915.202265
841,1830162,12845.95,7.78E-05,11.5,147728.5135
842,1831552,23.72583333,0.042148151,37,877.8558281
843,1831730,2176.216667,0.000459513,16,34819.47192
844,1833846,3511.45,0.000284783,19,66717.46558
845,1836024,12.30791667,0.081248519,16,196.9266664
846,1843539,234.5228646,0.004263977,5,1172.614205
847,1845898,52.11,0.019190175,44,2292.839956
848,1848203,38.76011574,0.025799717,16,620.1618413
849,1851089,5400.3,0.000185175,26,140407.7224
850,1851919,388.8655556,0.002571583,107,41608.61228
851,1867214,6645.766667,0.000150472,15.5,103009.1977
852,1868087,13.88652778,0.072012242,16,222.1844447
853,1868162,1411.45,0.000708491,16,22583.20854
854,1886438,37.75430556,0.026487045,21,792.8404244
855,1888618,12.66454861,0.078960572,5,63.3227429
856,1900672,515.775,0.00193883,15.5,7994.512154
857,1917346,3874.116667,0.000258123,54,209202.5895
858,1923379,278.8195833,0.003586549,30,8364.586682
859,1924077,67.45833333,0.014823965,35.5,2394.7709
860,1930161,1399.091667,0.000714749,156.5,218957.9839
861,1934062,30.1,0.033222591,30,903.0000098
862,1935760,88.25,0.011331445,26,2294.499951
863,1937261,36.14861111,0.02766358,46,1662.836119
864,1947494,29.0640162,0.034406807,28,813.7924568
865,1950307,17.47333333,0.057230065,37,646.5133318
866,1962482,170.7666667,0.005855944,45,7684.499715
867,1963970,25.51694444,0.039189645,46,1173.779451
868,1965197,383.8830556,0.00260496,30.5,11708.43314
869,1968362,264.5765278,0.003779625,25,6614.412806
870,1969784,6.414357639,0.155900256,21,134.7015107
871,1969952,80431,1.24E-05,64,5147591.088
872,1971641,2.333333333,0.428571429,151,352.333333
873,1973740,10276.4,9.73E-05,106,1089298.872
874,1992339,58.67777778,0.017042227,118,6923.977717
875,1993085,412.7063889,0.00242303,42,17333.669
876,1993228,67.29958333,0.014858933,12.5,841.2447919
877,1993279,269.8,0.003706449,24,6475.200387
878,2008133,2769.05,0.000361135,28.5,78917.8562
879,2012167,16.77980324,0.059595454,96,1610.861124
880,2023668,41.71376736,0.023972901,44,1835.405736
881,2024962,10.42097222,0.095960336,26,270.9452789
882,2025750,14.00092014,0.071423877,33,462.0303656
883,2027477,93.04944444,0.010746974,39,3628.928478
884,2033024,97.47318287,0.010259232,24.5,2388.092988
885,2034333,185.9083333,0.005378995,58,10782.68338
886,2039668,4501.516667,0.000222147,5,22507.61883
887,2052497,70.09166667,0.014267031,40,2803.666719
888,2055625,9.662222222,0.10349586,118.5,1144.973335
889,2061755,503.4333333,0.00198636,60.5,30457.72166
890,2065689,145.3969444,0.006877724,17,2471.747921
891,2067809,56.06611111,0.017836086,23,1289.520582
892,2069538,79601.5,1.26E-05,50.5,4019868.499
893,2080725,97.31494213,0.010275914,54,5255.007
894,2087667,28.48333333,0.03510825,43,1224.783349
895,2089451,87885.6,1.14E-05,33,2900232.019
896,2095983,588584,1.70E-06,22.5,13243162.11
897,2096644,26.48263889,0.037760587,16,423.7222266
898,2102618,1861.5,0.000537201,30,55845.0189
899,2103937,227.0583333,0.004404155,8,1816.466496
900,2104486,13235.46667,7.56E-05,22,291180.1532
901,2109038,246.0333333,0.00406449,13,3198.43326
902,2139661,38.86388889,0.025730827,18.5,718.9819433
903,2140245,58.60263889,0.017064078,15.5,908.3409019
904,2142686,7769.925,0.000128701,13,101009.3162
905,2151404,87.37015625,0.011445556,41,3582.176349
906,2155455,3863.65,0.000258823,22,85000.17386
907,2157270,36.40587963,0.027468091,15,546.0881865
908,2157918,336.5916667,0.002970959,16.5,5553.76227
909,2170008,37.4974537,0.026668477,27.5,1031.179996
910,2170285,19.23847222,0.051979179,70.5,1356.312303
911,2172506,9.273582176,0.107833196,37,343.122539
912,2175924,57.26666667,0.017462165,44.5,2548.366712
913,2177355,115.825,0.008633715,16,1853.199926
914,2186481,5.191128472,0.192636342,12,62.29354168
915,2189659,1.354166667,0.738461538,33,44.68750003
916,2191594,25.9189294,0.038581841,9,233.2703616
917,2193956,79.69638889,0.01254762,9.5,757.1156921
918,2197961,700.9083333,0.00142672,25.5,17873.16362
919,2204951,33.43861111,0.029905548,33,1103.474178
